"","lat","lon","City","State","County","Country","Year","Precipitation"
"309",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1990",358.13712424189
"310",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1991",500.754247662667
"311",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1992",643.371371083445
"312",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1993",785.988494504222
"313",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1994",928.605617925
"314",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1995",1071.22274134578
"315",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1996",1213.83986476655
"316",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1997",1356.45698818733
"317",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1998",1499.07411160811
"318",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1999",1641.69123502889
"319",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2000",1784.30835844966
"320",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2001",1926.92548187044
"321",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2002",2069.54260529122
"322",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2003",2212.159728712
"323",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2004",2354.77685213278
"324",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2005",2497.39397555355
"325",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2006",2640.01109897433
"326",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2007",2782.62822239511
"327",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2008",2925.24534581589
"328",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2009",3067.86246923666
"329",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2010",3210.47959265744
"330",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2011",3353.09671607822
"331",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2012",3495.713839499
"332",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2013",3638.33096291977
"333",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2014",3780.94808634055
"334",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2015",3923.56520976133
"335",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2016",4066.18233318211
"336",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2017",4208.79945660289
"337",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1990",358.13712424189
"338",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1991",500.754247662667
"339",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1992",643.371371083445
"340",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1993",785.988494504222
"341",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1994",928.605617925
"342",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1995",1071.22274134578
"343",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1996",1213.83986476655
"344",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1997",1356.45698818733
"345",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1998",1499.07411160811
"346",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1999",1641.69123502889
"347",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2000",1784.30835844966
"348",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2001",1926.92548187044
"349",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2002",2069.54260529122
"350",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2003",2212.159728712
"351",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2004",2354.77685213278
"352",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2005",2497.39397555355
"353",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2006",2640.01109897433
"354",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2007",2782.62822239511
"355",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2008",2925.24534581589
"356",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2009",3067.86246923666
"357",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2010",3210.47959265744
"358",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2011",3353.09671607822
"359",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2012",3495.713839499
"360",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2013",3638.33096291977
"361",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2014",3780.94808634055
"362",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2015",3923.56520976133
"363",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2016",4066.18233318211
"364",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2017",4208.79945660289
"365",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1990",129.552356805277
"366",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1991",296.649339774458
"367",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1992",463.746322743639
"368",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1993",630.843305712819
"369",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1994",797.940288682
"370",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1995",965.037271651181
"371",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1996",1132.13425462036
"372",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1997",1299.23123758954
"373",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1998",1466.32822055872
"374",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1999",1633.4252035279
"375",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2000",1800.52218649708
"376",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2001",1967.61916946626
"377",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2002",2134.71615243544
"378",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2003",2301.81313540463
"379",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2004",2468.91011837381
"380",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2005",2636.00710134299
"381",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2006",2803.10408431217
"382",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2007",2970.20106728135
"383",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2008",3137.29805025053
"384",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2009",3304.39503321971
"385",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2010",3471.49201618889
"386",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2011",3638.58899915807
"387",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2012",3805.68598212725
"388",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2013",3972.78296509643
"389",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2014",4139.87994806561
"390",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2015",4306.97693103479
"391",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2016",4474.07391400397
"392",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2017",4641.17089697315
"393",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1990",129.552356805277
"394",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1991",296.649339774458
"395",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1992",463.746322743639
"396",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1993",630.843305712819
"397",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1994",797.940288682
"398",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1995",965.037271651181
"399",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1996",1132.13425462036
"400",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1997",1299.23123758954
"401",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1998",1466.32822055872
"402",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1999",1633.4252035279
"403",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2000",1800.52218649708
"404",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2001",1967.61916946626
"405",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2002",2134.71615243544
"406",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2003",2301.81313540463
"407",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2004",2468.91011837381
"408",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2005",2636.00710134299
"409",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2006",2803.10408431217
"410",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2007",2970.20106728135
"411",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2008",3137.29805025053
"412",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2009",3304.39503321971
"413",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2010",3471.49201618889
"414",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2011",3638.58899915807
"415",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2012",3805.68598212725
"416",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2013",3972.78296509643
"417",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2014",4139.87994806561
"418",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2015",4306.97693103479
"419",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2016",4474.07391400397
"420",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2017",4641.17089697315
"421",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1990",129.552356805277
"422",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1991",296.649339774458
"423",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1992",463.746322743639
"424",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1993",630.843305712819
"425",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1994",797.940288682
"426",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1995",965.037271651181
"427",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1996",1132.13425462036
"428",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1997",1299.23123758954
"429",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1998",1466.32822055872
"430",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1999",1633.4252035279
"431",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2000",1800.52218649708
"432",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2001",1967.61916946626
"433",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2002",2134.71615243544
"434",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2003",2301.81313540463
"435",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2004",2468.91011837381
"436",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2005",2636.00710134299
"437",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2006",2803.10408431217
"438",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2007",2970.20106728135
"439",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2008",3137.29805025053
"440",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2009",3304.39503321971
"441",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2010",3471.49201618889
"442",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2011",3638.58899915807
"443",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2012",3805.68598212725
"444",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2013",3972.78296509643
"445",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2014",4139.87994806561
"446",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2015",4306.97693103479
"447",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2016",4474.07391400397
"448",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2017",4641.17089697315
"449",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1990",129.552356805277
"450",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1991",296.649339774458
